status,issue,title,validator comment 1,validator comment 2,validator comment 3,root cause 1,root cause 2,root cause 3,merged root cause,primary finding,proposed root cause group,,,,,
Unsatisfactory,validation-245,Incorrect access control on `THORChain_Router::transferOutAndCall` and doesn't work as intended and described in the Readme,"V4 func, miss allowance check or access control",,It's msg.sender linked,https://github.com/code-423n4/2024-06-thorchain/blob/main/chain/ethereum/contracts/THORChain_Router.sol#L261-L293,,https://github.com/code-423n4/2024-06-thorchain/blob/main/chain/ethereum/contracts/THORChain_Router.sol#L261-L293,https://github.com/code-423n4/2024-06-thorchain/blob/main/chain/ethereum/contracts/THORChain_Router.sol#L261-L293,,,,,,,
Unsatisfactory,validation-247,eth cannot be transferred across vaults or routers with `transferAllowance` function,,,Incorrect perception,,,https://github.com/code-423n4/2024-06-thorchain/blob/main/chain/ethereum/contracts/THORChain_Router.sol#L165-L178,https://github.com/code-423n4/2024-06-thorchain/blob/main/chain/ethereum/contracts/THORChain_Router.sol#L165-L178,,,,,,,
Unsatisfactory,validation-248,"The code assumes the genesis state is properly formatted. An attacker could provide malformed genesis state data, potentially leading to crashes or unexpected behavior.",,,Insufficient proof,,,https://github.com/code-423n4/2024-06-thorchain/blob/main/app/app.go#L322,https://github.com/code-423n4/2024-06-thorchain/blob/main/app/app.go#L322,,,,,,,
Unsatisfactory,validation-249,Centralization Risk Leading to Permanent Loss of Funds Due to Unvalidated transferAllowance Calls by Malicious Vault Admins,max expiration,,It's msg.sender linked,https://github.com/code-423n4/2024-06-thorchain/blob/main/chain/ethereum/contracts/THORChain_Router.sol#L476-L482,,https://github.com/code-423n4/2024-06-thorchain/blob/main/chain/ethereum/contracts/THORChain_Router.sol#L165,"https://github.com/code-423n4/2024-06-thorchain/blob/main/chain/ethereum/contracts/THORChain_Router.sol#L165,https://github.com/code-423n4/2024-06-thorchain/blob/main/chain/ethereum/contracts/THORChain_Router.sol#L476-L482",,,,,,,
Unsatisfactory,validation-25,Incorrect safeTransferFrom implementation,"USDT safeApprove
 similar to approve(0)",,Low QA frequently reported by bots and analyzer,https://github.com/code-423n4/2024-06-thorchain/blob/main/chain/ethereum/contracts/THORChain_Router.sol#L474-L494,,https://github.com/code-423n4/2024-06-thorchain/blob/main/chain/ethereum/contracts/THORChain_Router.sol#L451,"https://github.com/code-423n4/2024-06-thorchain/blob/main/chain/ethereum/contracts/THORChain_Router.sol#L451,https://github.com/code-423n4/2024-06-thorchain/blob/main/chain/ethereum/contracts/THORChain_Router.sol#L474-L494",,,,,,,
Unsatisfactory,validation-251,Unauthorized transfer of assets via insufficient validation in `transferOutAndCallV5` allows an attacker to deplete router balances,,The vault is reponsible for filling correct target,It's msg.sender linked,,,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L304,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L304,,,,,,,
Unsatisfactory,validation-252,Failure to Revert on Critical Failures in THORChain_Router Contract,"failed swap should revert
 low quality report",,Revert measures well in place,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L362-L375,,https://github.com/code-423n4/2024-06-thorchain/blob/main/chain/ethereum/contracts/THORChain_Router.sol?plain=1#L185-#L389,"https://github.com/code-423n4/2024-06-thorchain/blob/main/chain/ethereum/contracts/THORChain_Router.sol?plain=1#L185-#L389,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L362-L375",,,,,,,
Unsatisfactory,validation-29,withdraw ERC20 tokens,,,Low QA on users' mistakes,,,https://github.com/code-423n4/2024-06-thorchain/blob/main/chain/ethereum/contracts/THORChain_Router.sol#L185,https://github.com/code-423n4/2024-06-thorchain/blob/main/chain/ethereum/contracts/THORChain_Router.sol#L185,,,,,,,
Unsatisfactory,validation-30,Use of `.send()` could revert if the recipient's fallback function consumes more than 2300 Gas,call transfer,,Low QA frequently reported by bots and analyzers. It happens on zkSync though.,"https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L196,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L213,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L280,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L398",,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L194,"https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L196,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L213,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L280,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L398,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L194",,,,,,,
Unsatisfactory,validation-31,Inconsistent Allowance Updates in transferOut Function,"transfer fail, allowance cannot restore
 
 invalid, there is tranfer result check",,That's a good CEI practice where _vaultAllowance is meant simply for internal accounting,,,https://github.com/code-423n4/2024-06-thorchain/blob/main/chain/ethereum/contracts/THORChain_Router.sol#L185,https://github.com/code-423n4/2024-06-thorchain/blob/main/chain/ethereum/contracts/THORChain_Router.sol#L185,,,,,,,
Unsatisfactory,validation-32,Lack of ERC-20 Approvals Prevents THORChain_Router Contract From Functioning as Intended,should reduce router allowance,,Approval is done outside the contract and before the call,,,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L156,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L156,,,,,,,
Unsatisfactory,validation-34,Arbitrary users can manipulate vault allowances and transfer assets,,,Insufficient proof alleging the flaw,,,https://github.com/code-423n4/2024-06-thorchain/blob/main/chain/ethereum/contracts/THORChain_Router.sol#L165-L178,https://github.com/code-423n4/2024-06-thorchain/blob/main/chain/ethereum/contracts/THORChain_Router.sol#L165-L178,,,,,,,
Unsatisfactory,validation-38,Incorrect safeApprove implementation,"USDT safeApprove
 similar to approve(0)",,Low QA frequently reported by bots and analyzer,https://github.com/code-423n4/2024-06-thorchain/blob/main/chain/ethereum/contracts/THORChain_Router.sol#L474-L494,,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L485-L495,"https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L485-L495,https://github.com/code-423n4/2024-06-thorchain/blob/main/chain/ethereum/contracts/THORChain_Router.sol#L474-L494",,,,,,,
Unsatisfactory,validation-41,Vaults can transfer their allowance to stale vaults,,,Lacking concrete example alleging the flaw,,,https://github.com/code-423n4/2024-06-thorchain/blob/main/chain/ethereum/contracts/THORChain_Router.sol#L481,https://github.com/code-423n4/2024-06-thorchain/blob/main/chain/ethereum/contracts/THORChain_Router.sol#L481,,,,,,,
Unsatisfactory,validation-42,depositWithExpiry function callable by anyone in the THORChain_Router contract,,,It's msg.sender linked,,,https://github.com/code-423n4/2024-06-thorchain/blob/main/chain/ethereum/contracts/THORChain_Router.sol#L131-L140,https://github.com/code-423n4/2024-06-thorchain/blob/main/chain/ethereum/contracts/THORChain_Router.sol#L131-L140,,,,,,,
Unsatisfactory,validation-43,The router will not work with USDT and KNC tokens,"USDT approve(0)
 only this report points out the reason is rotating back and forward
 
 seems invalid, not sure why the vaults are rotating",allowance consumed in the next lines that call depositWithExpiry(),Applicable only to the mainnet and inconsequential on Thorchain,https://github.com/code-423n4/2024-06-thorchain/blob/main/chain/ethereum/contracts/THORChain_Router.sol#L474-L494,,https://github.com/code-423n4/2024-06-thorchain/blob/main/chain/ethereum/contracts/THORChain_Router.sol#L474,https://github.com/code-423n4/2024-06-thorchain/blob/main/chain/ethereum/contracts/THORChain_Router.sol#L474-L494,,,,,,,
Unsatisfactory,validation-53,Deadline parameter set to `type(uint256).max` in `_routerDeposit()` allows for unfavorable terms,max expiration,,Purportedly intended,https://github.com/code-423n4/2024-06-thorchain/blob/main/chain/ethereum/contracts/THORChain_Router.sol#L476-L482,,https://github.com/code-423n4/2024-06-thorchain/blob/main/chain/ethereum/contracts/THORChain_Router.sol#L466-L483,https://github.com/code-423n4/2024-06-thorchain/blob/main/chain/ethereum/contracts/THORChain_Router.sol#L466-L483,,,,,,,
Unsatisfactory,validation-54,"No ability to send funds back if transferOutPayload.to fails to receive funds, and  payable(address(msg.sender)) also fails to receive it",call transfer,,Low QA frequently reported by bots and analyzers. It happens on zkSync though.,"https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L196,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L213,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L280,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L399",,https://github.com/code-423n4/2024-06-thorchain/blob/main/chain/ethereum/contracts/THORChain_Router.sol#L196,"https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L196,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L213,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L280,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L399,https://github.com/code-423n4/2024-06-thorchain/blob/main/chain/ethereum/contracts/THORChain_Router.sol#L196",,,,,,,
Unsatisfactory,validation-55,vault.send will return success if sending ETH to vault address that is non-existed contract,call transfer,,Low QA frequently reported by bots and analyzers.,"https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L196,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L213,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L280,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L396",,https://github.com/code-423n4/2024-06-thorchain/blob/main/chain/ethereum/contracts/THORChain_Router.sol#L152,"https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L196,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L213,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L280,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L396,https://github.com/code-423n4/2024-06-thorchain/blob/main/chain/ethereum/contracts/THORChain_Router.sol#L152",,,,,,,
Unsatisfactory,validation-56,"Attacker can drain contract sending incorrect amounts in payload, on ETH transfer in transferOutV5 and batchTransferOutV5",router does not hold eth,,Exploitable ETH transfer vulnerability in transfer functions,,,https://github.com/code-423n4/2024-06-thorchain/blob/main/chain/ethereum/contracts/THORChain_Router.sol#L247-L253,https://github.com/code-423n4/2024-06-thorchain/blob/main/chain/ethereum/contracts/THORChain_Router.sol#L247-L253,,,,,,,
Unsatisfactory,validation-59,The router contract can be drained,router does not hold eth,,Exploitable ETH transfer vulnerability in transfer functions,,,https://github.com/code-423n4/2024-06-thorchain/blob/main/chain/ethereum/contracts/THORChain_Router.sol#L211,https://github.com/code-423n4/2024-06-thorchain/blob/main/chain/ethereum/contracts/THORChain_Router.sol#L211,,,,,,,
Unsatisfactory,validation-61,THORChain_Router Fails to Remove ERC20 Token Allowances During Transfers,msg.sender is the router,,That's a good CEI practice where _vaultAllowance is meant simply for internal accounting,,,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L176,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L176,,,,,,,
Unsatisfactory,validation-63,Use of `.send()/payable.transfer()` May Revert if The Recipient's Fallback Function Consumes More Than 2300 Gas,call transfer,,Low QA frequently reported by bots and analyzers. It happens on zkSync though.,"https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L196,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L213,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L280,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L400",,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L152-L152,"https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L196,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L213,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L280,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L400,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L152-L152",,,,,,,
Unsatisfactory,validation-65,"Rely on the token address in the accounting, this can introduce vulnerabilities and complications in the accounting and handling of these tokens, as the same logical token could have different addresses. This situation can lead to inconsistencies, incorrect balances, and potential exploits if the system incorrectly assumes that each address represents a distinct token.",multi address token,,Low QA on double entry tokens,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L54,,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L54,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L54,,,,,,,
Unsatisfactory,validation-66,Migrating vault is not putting a proper deadline,max expiration,,Purportedly intended,https://github.com/code-423n4/2024-06-thorchain/blob/main/chain/ethereum/contracts/THORChain_Router.sol#L476-L482,,https://github.com/code-423n4/2024-06-thorchain/blob/main/chain/ethereum/contracts/THORChain_Router.sol#L481,https://github.com/code-423n4/2024-06-thorchain/blob/main/chain/ethereum/contracts/THORChain_Router.sol#L476-L482,,,,,,,
Unsatisfactory,validation-67,Potential resource leaks or deadlocks,,,Improper semaphore handling,,,https://github.com/code-423n4/2024-06-thorchain/blob/main/bifrost/pkg/chainclients/ethereum/ethereum_block_scanner.go#L351-L372,https://github.com/code-423n4/2024-06-thorchain/blob/main/bifrost/pkg/chainclients/ethereum/ethereum_block_scanner.go#L351-L372,,,,,,,
Unsatisfactory,validation-68,A potential vulnerability where dereferencing a nil pointer can lead to a runtime panic,"event existence check, but the event is generated from here",,Low QA due to runtime panic from nil pointer (incorrect input),,,https://github.com/code-423n4/2024-06-thorchain/blob/main/bifrost/pkg/chainclients/shared/evm/smartcontract_log_parser.go#L90-L109,https://github.com/code-423n4/2024-06-thorchain/blob/main/bifrost/pkg/chainclients/shared/evm/smartcontract_log_parser.go#L90-L109,,,,,,,
Unsatisfactory,validation-70,"Some functions doesn't have a check for msg.value being 0 in case of ERC20 transfer, which could lead to loss of funds",,,Low QA on user input mistake,,,https://github.com/code-423n4/2024-06-thorchain/blob/main/chain/ethereum/contracts/THORChain_Router.sol#L198-L205,https://github.com/code-423n4/2024-06-thorchain/blob/main/chain/ethereum/contracts/THORChain_Router.sol#L198-L205,,,,,,,
Unsatisfactory,validation-71,The smartcontract_log_parser.go client is not checking is the `depositWithExpired` function is used with a correct vault,"miss validation `to` value
 seems invalid, line 193 is the check",,Valid vault verification minimizes risk albeit potential exploit unlikely significant.,https://github.com/code-423n4/2024-06-thorchain/blob/main/bifrost/pkg/chainclients/shared/evm/smartcontract_log_parser.go#L182-L195,,https://github.com/code-423n4/2024-06-thorchain/blob/main/bifrost/pkg/chainclients/shared/evm/smartcontract_log_parser.go#L182,https://github.com/code-423n4/2024-06-thorchain/blob/main/bifrost/pkg/chainclients/shared/evm/smartcontract_log_parser.go#L182-L195,,,,,,,
Unsatisfactory,validation-72,Malicius user can spam the chain sending depositing just 1 wei,dust spam to DoS Bifrost,,Low QA on spamming,"https://github.com/code-423n4/2024-06-thorchain/blob/main/bifrost/pkg/chainclients/shared/evm/smartcontract_log_parser.go#L189,https://github.com/code-423n4/2024-06-thorchain/blob/main/bifrost/pkg/chainclients/shared/evm/smartcontract_log_parser.go#L295",,https://github.com/code-423n4/2024-06-thorchain/blob/main/bifrost/pkg/chainclients/shared/evm/smartcontract_log_parser.go#L189,"https://github.com/code-423n4/2024-06-thorchain/blob/main/bifrost/pkg/chainclients/shared/evm/smartcontract_log_parser.go#L189,https://github.com/code-423n4/2024-06-thorchain/blob/main/bifrost/pkg/chainclients/shared/evm/smartcontract_log_parser.go#L295",,,,,,,
Unsatisfactory,validation-73,Using memo param as string can cause DoS,,,OOS for possibly future changes,,,https://github.com/code-423n4/2024-06-thorchain/blob/main/chain/ethereum/contracts/THORChain_Router.sol#L412,https://github.com/code-423n4/2024-06-thorchain/blob/main/chain/ethereum/contracts/THORChain_Router.sol#L412,,,,,,,
Unsatisfactory,validation-75,Sending ether with `send` ot `transfer` may result in transactions running out of gas for contract addresses,call transfer,,Low QA frequently reported by bots and analyzers. It happens on zkSync though.,"https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L196,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L213,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L280,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L401",,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L211,"https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L196,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L213,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L280,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L401,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L211",,,,,,,
Unsatisfactory,validation-78,Overpayment of native ETH is not refunded in transferOutV5 function,"excess eth, transferOutPayload.amount and msg.value",,Low QA on user input error,"https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L250-L252,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L304-L328",,https://github.com/code-423n4/2024-06-thorchain/blob/main/chain/ethereum/contracts/THORChain_Router.sol#L243,"https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L250-L252,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L304-L328,https://github.com/code-423n4/2024-06-thorchain/blob/main/chain/ethereum/contracts/THORChain_Router.sol#L243",,,,,,,
Unsatisfactory,validation-79,`Removed` field from event log is ignored which can lead to false event being processed,reorg,reorg process here https://github.com/code-423n4/2024-06-thorchain/blob/e3fd3c75ff994dce50d6eb66eb290d467bd494f5/bifrost/pkg/chainclients/ethereum/ethereum_block_scanner.go#L323,Ignoring Removed field can process invalid events,,,https://github.com/code-423n4/2024-06-thorchain/blob/main/bifrost/pkg/chainclients/shared/evm/smartcontract_log_parser.go#L166,https://github.com/code-423n4/2024-06-thorchain/blob/main/bifrost/pkg/chainclients/shared/evm/smartcontract_log_parser.go#L166,,,,,,,
Unsatisfactory,validation-84,leading to a denial of service (DoS) situation,0 amt event spam,,Low QA on user input error,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L131-L160,,https://github.com/code-423n4/2024-06-thorchain/blob/main/bifrost/pkg/chainclients/shared/evm/smartcontract_log_parser.go#L1,"https://github.com/code-423n4/2024-06-thorchain/blob/main/bifrost/pkg/chainclients/shared/evm/smartcontract_log_parser.go#L1,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L131-L160",,,,,,,
Unsatisfactory,validation-86,Thorchain does not allow users to send ETH to the contract recipients.,call transfer,,Low QA frequently reported by bots and analyzers. It happens on zkSync though.,"https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L196,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L213,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L280,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L402",,https://github.com/code-423n4/2024-06-thorchain/blob/main/chain/ethereum/contracts/THORChain_Router.sol#L194,"https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L196,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L213,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L280,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L402,https://github.com/code-423n4/2024-06-thorchain/blob/main/chain/ethereum/contracts/THORChain_Router.sol#L194",,,,,,,
Unsatisfactory,validation-89,Anyone can steal ether stuck on router contract,router does not hold eth,,Exploitable ETH transfer vulnerability in transfer functions,,,https://github.com/code-423n4/2024-06-thorchain/blob/main/chain/ethereum/contracts/THORChain_Router.sol#L185-L198,https://github.com/code-423n4/2024-06-thorchain/blob/main/chain/ethereum/contracts/THORChain_Router.sol#L185-L198,,,,,,,
Unsatisfactory,validation-92,Risk of Accepting Expired Transactions in THORChain_Router Deposit Function,,,Illogical assumptions,,,https://github.com/code-423n4/2024-06-thorchain/blob/main/chain/ethereum/contracts/THORChain_Router.sol#L131-L140,https://github.com/code-423n4/2024-06-thorchain/blob/main/chain/ethereum/contracts/THORChain_Router.sol#L131-L140,,,,,,,
Unsatisfactory,validation-93,Risk of Unauthorized ERC20 Token Transfers Due to Insufficient Allowance Check in THORChain_Router Transfer Function,,,That's a good CEI practice where _vaultAllowance is meant simply for internal accounting,,,https://github.com/code-423n4/2024-06-thorchain/blob/main/chain/ethereum/contracts/THORChain_Router.sol#L199-L205,https://github.com/code-423n4/2024-06-thorchain/blob/main/chain/ethereum/contracts/THORChain_Router.sol#L199-L205,,,,,,,
Unsatisfactory,validation-94,Vulnerability in THORChain_Router Allows Unauthorized Asset Allowance Transfers,,,That's a good CEI practice where _vaultAllowance is meant simply for internal accounting,,,https://github.com/code-423n4/2024-06-thorchain/blob/main/chain/ethereum/contracts/THORChain_Router.sol#L165-L178,https://github.com/code-423n4/2024-06-thorchain/blob/main/chain/ethereum/contracts/THORChain_Router.sol#L165-L178,,,,,,,
Unsatisfactory,validation-95,Risk of Failed ETH Transfers in _deposit Function Due to Fixed Gas Stipend,call transfer,,Low QA frequently reported by bots and analyzers. It happens on zkSync though.,"https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L196,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L213,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L280,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L396",,https://github.com/code-423n4/2024-06-thorchain/blob/main/chain/ethereum/contracts/THORChain_Router.sol#L143-L160,"https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L196,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L213,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L280,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L396,https://github.com/code-423n4/2024-06-thorchain/blob/main/chain/ethereum/contracts/THORChain_Router.sol#L143-L160",,,,,,,
Unsatisfactory,validation-96,Risk of Token Misallocation in _deposit Function Due to Immediate Vault Allowance Update,,,That's a good CEI practice where _vaultAllowance is meant simply for internal accounting,,,https://github.com/code-423n4/2024-06-thorchain/blob/main/chain/ethereum/contracts/THORChain_Router.sol#L143-L160,https://github.com/code-423n4/2024-06-thorchain/blob/main/chain/ethereum/contracts/THORChain_Router.sol#L143-L160,,,,,,,
Unsatisfactory,validation-97,Zero-Value Deposits Lead to Inflated Event Logs and Unnecessary Blockchain Transactions,0 amt event spam,,Low QA on traffic clog,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L131-L160,,https://github.com/code-423n4/2024-06-thorchain/blob/main/chain/ethereum/contracts/THORChain_Router.sol#L143,"https://github.com/code-423n4/2024-06-thorchain/blob/main/chain/ethereum/contracts/THORChain_Router.sol#L143,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L131-L160",,,,,,,
Unsatisfactory,validation-99,User ETH's can be accidentally locked up in the router contract .,user mistakenly sent eth,,Low QA on user input error,,,https://github.com/code-423n4/2024-06-thorchain/blob/main/chain/ethereum/contracts/THORChain_Router.sol#L185-L207,https://github.com/code-423n4/2024-06-thorchain/blob/main/chain/ethereum/contracts/THORChain_Router.sol#L185-L207,,,,,,,
